AI,AREA_MN,CONTAG,DEM,ERF,BUA proportion,NDVI,PD,Population density,Road network density,Soil permeability,Green space ratio,Drainage network density
0.570336404,0.440546213,0.689277625,0.19490012,0.408281389,0.931001582,0.351566179,0.586781055,0.918417277,0.865195495,0.155812933,0.624659771,0.24660885
0.839714285,0.80587463,0.268159302,0.108668104,0.353766069,0.673679346,0.366283495,0.842013961,0.880111682,0.764574835,0.253528805,0.677735438,0.261952413
0.837739516,0.811028887,0.228244771,0.089650418,0.199064575,0.656945957,0.365708947,0.839389652,0.855917448,0.516682483,0.271656566,0.628470332,0.245052257
0.898177207,0.854680751,0.199641587,0.095401479,0.24646257,0.902859573,0.120011,0.891703587,0.973543869,0.897195385,0.223255698,0.642896026,0.120302424
0.161141694,0.12395899,0.931401116,0.058052622,0.172139415,0.902279427,0.329042643,0.222743692,0.941555088,0.857206881,0.289984744,0.800489929,0.394929953
0.328559235,0.180160959,0.925180854,0.239155887,0.250595094,0.984827794,0.176743928,0.322496854,0.989165709,0.92480069,0.052896754,0.64697877,0.25105626
0.735357942,0.678897576,0.38807853,0.1202704,0.293268768,0.930152238,0.073880494,0.71458243,0.978453598,0.917523198,0.279111669,0.510070768,0.171225261
0.601275679,0.469200146,0.65544959,0.365630731,0.515073494,0.753309549,0.387622908,0.59607903,0.817699201,0.392799761,0.168995282,0.574305934,0.382032466
0.433797039,0.368716707,0.720025376,0.222281426,0.585686233,0.962486709,0.090552528,0.408755897,0.976688049,0.942751213,0.214598368,0.82580294,0.038914832
0.404112874,0.2926276,0.792866315,0.446364482,0.382940668,0.979880691,0.198444172,0.395351994,0.994025981,0.938895324,0.249170318,0.441752858,0.180787191
0.985271515,0.982433946,0.03094064,0.01675408,0.312485059,0.630967948,0.315647781,0.987951364,0.894996746,0.712529196,0.271656566,0.63200871,0.29375139
0.442413627,0.33967765,0.829776434,0.075386901,0.247582378,0.924022977,0.341218669,0.488472009,0.921007691,0.848190956,0.538945623,0.617583016,0.29842117
0.316333598,0.223199337,0.86150819,0.131705051,0.377034161,0.795063416,0.314745756,0.312734962,0.914184032,0.608118113,0.137994475,0.606151334,0.265065599
0.269916705,0.215929456,0.866308074,0.06906425,0.314515098,0.764295487,0.408186185,0.330126464,0.792297404,0.753234086,0.320951321,0.668481219,0.083166555
0.761654114,0.708142759,0.412214572,0.110883375,0.334502582,0.485285009,0.456387886,0.76495882,0.812576535,0.443588943,0.266656331,0.508165487,0.194796531
0.604570337,0.484724177,0.598493607,0.562508137,0.168603072,0.906670556,0.403733464,0.58352424,0.974710358,0.864553365,0.269695578,0.590636908,0.291527685
0.669652665,0.531218999,0.583900539,0.066567967,0.204473501,0.879473592,0.391769587,0.665824633,0.98769688,0.93798028,0.128599252,0.640174197,0.157215922
0.569927758,0.444954459,0.681378248,0.020021263,0.44383288,0.856427041,0.417660737,0.564895275,0.934938781,0.883952179,0.360123016,0.654055525,0.267734045
0.939355682,0.914788993,0.140754674,0.004083383,0.45944322,0.602037662,0.421153299,0.939595902,0.924791737,0.625139318,0.296681706,0.606151334,0.188570158
0.570053023,0.465015482,0.628264387,0.412018553,0.149544343,0.954074346,0.227187778,0.555208249,0.969036936,0.89256263,0.271681979,0.589820359,0.23704692
0.699465167,0.652512028,0.439650117,0.022602602,0.548229604,0.862790451,0.280753949,0.703490123,0.956643322,0.834880331,0.246065713,0.612683723,0.427840783
0.521346048,0.464063678,0.641595855,0.007984251,0.582780465,0.245934024,0.770349559,0.551141437,0.760622605,0.269405299,0.403961881,0.650517148,0.52145875
0.969533234,0.963512286,0.053759579,0.03186292,0.421109134,0.766230863,0.274294963,0.971299233,0.879172657,0.69615721,0.261270001,0.605879151,0.18968201
0.53357629,0.388711911,0.737845943,0.347956061,0.336275771,0.914943591,0.228869599,0.524559141,0.944177371,0.820506565,0.416494631,0.614044638,0.324438515
0.408349785,0.309385162,0.857320028,0.048872561,0.322540999,0.974965407,0.265990418,0.454662683,0.952530182,0.908846698,0.338686513,0.619760479,0.179675339
0.786117055,0.740575887,0.315879491,0.295385896,0.230265291,0.890054057,0.396635836,0.778070407,0.946198924,0.824452144,0.272375932,0.639902014,0.257505003
0.294447498,0.18572541,0.901780496,0.082652879,0.319410614,0.912935888,0.320979837,0.306477336,0.94420841,0.803864808,0.231568738,0.549809472,0.24660885
0.704866614,0.646307463,0.417607628,0.145250913,0.330271344,0.884120866,0.26686463,0.69849772,0.939816708,0.865957865,0.274930321,0.664398476,0.277518346
0.287129309,0.192646801,0.87075805,0.018242134,0.458413813,0.654451501,0.597468852,0.293948903,0.803156567,0.468895005,0.293836058,0.607512248,0.359128308
0.521946584,0.441095549,0.73039872,0.050613426,0.840244887,0.947144847,0.221942714,0.568195621,0.954397587,0.886763918,0.037270281,0.609417529,0.326439849
0.626953815,0.468235335,0.684834681,0.191916939,0.538341083,0.874412339,0.405281241,0.629616018,0.886011529,0.847686907,0.236845355,0.506804573,0.257282633
0.84540986,0.805861956,0.276713964,0.051391162,0.443922381,0.743187047,0.399528128,0.843207191,0.92463705,0.530527136,0.144723875,0.624115406,0.247498332
0.430408432,0.330641802,0.76459152,0.011339463,0.429407137,0.517453956,0.547517994,0.441552146,0.7950908,0.46496191,0.29066816,0.630375612,0.258616856
0.395063385,0.310372875,0.785987999,0.123923107,0.282110756,0.965212691,0.229848579,0.423623402,0.981829071,0.907855026,0.336627245,0.607512248,0.424727596
0.52171294,0.429376729,0.643437748,0.173740476,0.407973317,0.597099848,0.303221337,0.500707705,0.815535037,0.24109119,0.269711625,0.801034295,0.291305315
0.653662625,0.58825292,0.50614204,0.302992432,0.214685312,0.888410115,0.268458204,0.641172593,0.933497329,0.831435172,0.271656566,0.596352749,0.184345119
0.178356754,0.102895801,0.958157858,0.121406168,0.213049899,0.971896285,0.249084592,0.193470493,0.972632109,0.91564258,0.254810716,0.68726184,0.321770069
0.213046615,0.074784144,0.964586393,0.298118567,0.266104999,0.973291528,0.164866521,0.165132981,0.985011414,0.883795004,0.078285537,0.64235166,0.412052479
0.783986319,0.704062602,0.39609866,0.668433861,0.227942467,0.955115017,0.412885454,0.777764914,0.98800247,0.93158947,0.263855657,0.616766467,0.484989993
0.312924727,0.267406429,0.837871073,0.010669157,0.289829518,0.214217982,0.983462428,0.363215168,0.66010462,0.082547693,0.495019704,0.623843223,1
0.42910942,0.277743516,0.867395776,0.091281744,0.274299398,0.956010465,0.314322922,0.427770549,0.9616568,0.911144608,0.292203933,0.607240065,0.34578608
0.524511143,0.401727188,0.697573812,0.19709504,0.203026841,0.858386256,0.34939994,0.507932492,0.946261937,0.806109586,0.271656566,0.628470332,0.245052257
0.462278905,0.399855935,0.673685782,0.082263216,0.427152124,0.793052732,0.367162308,0.451482137,0.934477038,0.875705568,0.326472503,0.569134458,0.18501223
0.956154113,0.943465273,0.091482585,0.022422173,0.353046246,0.77788684,0.393101033,0.960419573,0.88934444,0.823729221,0.253325701,0.6385411,0.266622193
0.281638518,0.1439831,0.912336971,0.051893545,0.315036492,0.856993332,0.417141083,0.263836758,0.911742647,0.793740553,0.271336174,0.632280893,0.27018012
0.840770135,0.80586329,0.269616912,0.04478643,0.351884816,0.681832637,0.50113749,0.846139026,0.911490395,0.585366443,0.244034819,0.618127382,0.281743384
0.806033607,0.740723422,0.335454914,0.821994156,0.135898498,0.966994396,0.291728286,0.787857956,0.969434976,0.826664756,0.272545013,0.521230267,0.2417167
0.316962073,0.269734517,0.844454341,0.013164616,0.354134866,0.915921533,0.460613297,0.389127876,0.922286323,0.883406196,0.027455628,0.590636908,0.321325328
0.745099767,0.704608713,0.390688241,0.117233791,0.264752552,0.77814898,0.295242178,0.74936207,0.900440286,0.828707049,0.271521921,0.571584105,0.192128085
0.259948298,0.16695134,0.910390062,0.103239455,0.192687288,0.94009255,0.294922334,0.27607652,0.95471651,0.880512283,0.251415816,0.753402286,0.420502557
0.136596471,0.09095857,0.929304222,0.118377432,0.38721867,0.764798513,0.348282734,0.137126338,0.895061661,0.737973963,0.089803115,0.635819271,0.272626195
0.168227467,0.171752882,0.837627017,0.075518669,0.727484979,0.836126145,0.383553289,0.225432001,0.973234894,0.926177254,0.041375456,0.580293958,0.78674672
0.831448317,0.738961013,0.336489734,0.076899279,0.243775229,0.911816244,0.2775828,0.817730924,0.987248197,0.947173061,0.191419545,0.60860098,0.243273293
0.655389934,0.493068492,0.662973652,0.187910322,0.489029209,0.932644864,0.398229828,0.655162947,0.926254765,0.846392421,0.25884702,0.621393576,0.410051145
0.602870353,0.515617143,0.623611192,0.000830642,0.576242342,0.551675942,0.549024471,0.628811769,0.866238434,0.446880989,0.309998079,0.659771366,0.303980431
0.654161844,0.577826889,0.511784427,0.054840761,0.46342876,0.885371724,0.213688671,0.654444289,0.950852524,0.855057759,0.261654375,0.611594992,0.263731376
0.293096292,0.207689871,0.873843653,0.053282588,0.553575361,0.617629938,0.411306205,0.332307816,0.918045147,0.626923687,0.243884265,0.581927055,0.178341116
0.245368105,0.131646904,0.932733137,0.111156165,0.332107704,0.967413653,0.228390304,0.254477376,0.96950102,0.914356678,0.183950323,0.728089276,0.380031132
0.804034276,0.747892131,0.34675382,0.00732665,0.433342025,0.500406501,0.619699311,0.806184303,0.830128405,0.474275674,0.429611413,0.47659227,0.399377363
0.879537562,0.84926667,0.202020231,0.319703475,0.290196228,0.899484603,0.409377941,0.876899381,0.937675729,0.844440616,0.270433815,0.511431682,0.170113409
0.106345849,0.065031747,0.95571387,0.793687351,0.176019948,0.952903588,0.313811318,0.118353738,0.977894556,0.885220351,0.706654516,0.560696788,0.616410941
0.267960664,0.199264729,0.920448754,0.037921706,0.353470081,0.863005932,0.442790599,0.311483829,0.916230304,0.688283836,0.288375485,0.654872074,0.277963087
0.432157539,0.285625883,0.842439122,0.096950782,0.345070274,0.92200915,0.341421303,0.443056198,0.945028394,0.825565917,0.637090635,0.611594992,0.209028241
0.360498175,0.250751931,0.837298562,0.013516452,0.439000605,0.80439965,0.447849967,0.380257226,0.901057294,0.764665048,0.321362831,0.659771366,0.294196131
0.465919886,0.413108134,0.725843244,0.002478822,0.576214642,0.337654409,0.718349254,0.518443185,0.809493179,0.263038832,0.273808536,0.583015787,0.258394485
0.24493029,0.152855849,0.902576492,0.101503131,0.279389098,0.942777365,0.305437033,0.248515288,0.955117777,0.800900881,0.231026234,0.764289603,0.371581054
0.507837671,0.474063003,0.622613781,0.018871282,0.32414015,0,0.998255862,0.529721256,0.364351816,0.034271281,0.235356345,0.736526946,0.301756727
0.713975972,0.64436639,0.492224302,0.00134239,0.510387055,0.382708555,0.666757667,0.733015047,0.865178248,0.499343012,0.273469067,0.662221013,0.357794085
0.506361507,0.489232039,0.516991101,0.079157406,0.5936776,0.825836817,0.219857612,0.461835246,0.945570208,0.81432915,0.27076316,0.853565596,0.178341116
0.943470705,0.9212267,0.145053709,0.006043321,0.386556115,0.498002365,0.373340868,0.949505984,0.896750932,0.514043887,0.27179796,0.72101252,0.356015121
0.310547145,0.208522046,0.890949987,0.802040253,0.321383239,0.963290292,0.185780068,0.329131475,0.962574403,0.894941067,0.782084075,0.619216113,0.375361352
0.239165636,0.16233052,0.895461241,0.170895406,0.492367662,0.814315599,0.351561578,0.256123308,0.894617752,0.609086223,0.015157318,0.618127382,0.253724705
0.805608995,0.760131156,0.321333517,0.421994312,0.257972616,0.86064762,0.381726655,0.801900253,0.924336971,0.775262953,0.271656566,0.453728906,0.110073382
0.281197019,0.234700246,0.862598705,0.016910689,0.354034499,0.91765606,0.498455255,0.362061545,0.900054504,0.834072206,0.172546866,0.621121394,0.354680898
0.308586192,0.222506748,0.934360294,0.95847932,0.236028767,0.957965552,0.239894542,0.340592434,0.969471712,0.913938991,1,0.616222101,0.268845897
0.871937834,0.848890217,0.224124393,0.00966431,0.526197334,0.727628894,0.29166827,0.881462146,0.915059822,0.796035939,0.319768034,0.638813283,0.20369135
0.671003565,0.565212635,0.546674184,0.580771809,0.327531701,0.962490443,0.195946692,0.675118612,0.967094796,0.885906831,0.090248372,0.586281981,0.322659551
0.194539912,0.112212654,0.941432289,0.171029895,0.388891132,0.810010683,0.343699838,0.187814459,0.863984442,0.653888507,0.058338113,0.609145346,0.255058928
0.595200317,0.536148785,0.570761696,0.002087882,0.625677387,0.313401858,0.979634757,0.608358678,0.78495598,0.206389851,0.411713822,0.610778443,0.430064487
0.913357629,0.893582494,0.161653997,0.014698883,0.512123335,0.760231597,0.33557482,0.920465762,0.87597444,0.651145713,0.386299074,0.666575939,0.265065599
0.999275119,0.998064819,0.00245318,0.010294535,0.33183697,0.646078209,0.24272891,0.998493951,0.926436527,0.531917469,0.27156049,0.644801306,0.257060262
0.92683469,0.90696544,0.151976752,0.057278876,0.245006412,0.674794857,0.315826262,0.932492597,0.859309511,0.720359386,0.283283719,0.648067501,0.139648655
0.674854548,0.599213386,0.469084881,0.645153454,0.137331562,0.96060605,0.160401044,0.648306813,0.972748771,0.858830531,0.273950274,0.627653783,0.228374472
0.231448624,0.174846214,0.904926761,0.093798719,0.394317542,0.944261485,0.348875998,0.317262958,0.909354783,0.797822134,0.320133124,0.639085465,0.183678008
0.170787421,0.153540211,0.856802552,0.06509656,0.674086984,0.596877646,0.525933497,0.179330478,0.857544523,0.611308147,0.135483614,0.552531301,0.31287525
0.585287481,0.511566671,0.565588036,0.480587534,0.216146578,0.937359173,0.421673163,0.581574077,0.971880253,0.91081959,0.271670822,0.419161677,0.154992217
0.467133545,0.364926616,0.72946663,0.006241785,0.491901882,0.413776692,0.617200472,0.48496585,0.823461664,0.389275288,0.360135,0.630647795,0.557705137
0.939354147,0.91954523,0.133231118,0.014960343,0.295205205,0.761771728,0.369309936,0.943636568,0.914224709,0.863976683,0.28799235,0.667392488,0.287969758
0.191214243,0.149314298,0.864078865,0.096941149,0.450536624,0.776698473,0.399378401,0.238181665,0.844752645,0.615011409,0.263483818,0.640990746,0.119412942
0.173979227,0.130027694,0.914205106,0.086425152,0.359942878,0.959965614,0.27435613,0.24702778,0.925007033,0.909893005,0.527033064,0.565051715,0.261285301
0.959208373,0.95046221,0.083435992,0.03054047,0.307268086,0.724653091,0.282976755,0.965839337,0.842034262,0.626463711,0.272059122,0.105062602,0.174116077
0.653809075,0.496439549,0.675219,0.171911725,0.421027044,0.87037314,0.426234938,0.651755488,0.897573529,0.829257153,0.234071472,0.628470332,0.339559706
0.684776595,0.616661147,0.48611587,0.018586178,0.384242033,0.738014602,0.451790143,0.692488735,0.892112511,0.677614751,0.248260865,0.615677735,0.363130976
0.528341864,0.449055073,0.636056946,0.536544826,0.304000859,0.967163773,0.218349777,0.506509266,0.970469889,0.894307456,0.271656566,0.545998911,0.247720703
